Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.281,71.287,71.478,71.585,71.542,71.493,71.395,71.405,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,3453.09252800226,3503.55026688858,3680.64551727724,3549.70758394618,3807.56293124552,4184.43974867497,4417.00127135363,4716.48612542727,5302.29553353854,5605.43541173019,5976.90362644337,6030.68896415921,5299.04530804283,5625.67806271236,6626.47502388538,7542.40084275345
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.64462519,5.15652943,4.74544334,4.22014141,4.80435276,4.54581785,4.20788145,5.32057667,5.70102215,6.14859295,5.96798849,6.09761,6.62580395,7.18521214,7.77706337,..
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.0760975609756,81.4163414634146,81.6907317073171,81.76,82.030243902439,81.9551219512195,82.3219512195122,82.5070731707317,83.9848780487805,84.099756097561,84.2109756097561,84.3563414634146,84.56,84.4456097560976,83.9963414634146,84.0412195121951
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40028.7341726762,40094.5599795288,34065.6438962526,33836.1756271617
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.03456163,7.23947906,7.35235405,7.48654842,7.53518438,7.65818596,7.68688869,7.77935696,10.65891552,10.65627098,10.73988247,10.96998405,11.20903683,11.18996906,11.42183685,..
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.926,72.141,72.359,72.585,72.788,72.977,73.225,73.407,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1570.61002940477,1632.29454010563,1706.26744384401,1775.67625581432,1940.08641342805,2087.87079273635,2342.63459574933,2506.20599484139,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135,4183.49998326866,4332.25159897931,4466.08314208575
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.34367943,9.57236385,9.2786417,8.78901005,8.74670506,8.49441624,7.67925692,7.90982628,6.97644138,7.10953665,6.98295021,7.07244635,7.11578226,7.20182657,6.82820034,..
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.793,64.108,64.441,64.753,65.04,65.356,65.722,66.18,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1180.0444563226,1422.27331810957,1573.55219932325,1958.02050246511,2722.47407755402,3577.35804001782,5030.13494711519,6449.43931096532,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648,9983.60103576902,11255.3396437881,12879.4275257974
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.16032362,3.47098351,3.61481094,3.72334599,3.98307943,3.90173173,3.39824891,2.70314884,3.42235589,3.05244446,2.8178606,2.78745699,3.75300956,3.92458963,3.74026752,..
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.084,56.501,56.759,57.369,57.947,58.51,59.059,59.407,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,414.626365130846,410.700452474814,402.936385605382,442.898457253405,463.662781300121,523.456312433863,699.80237063381,840.201439476765,1554.12610314423,1667.48447230835,1836.45275528993,1960.40808854893,1927.66459027849,2061.35622089594,2109.56288513137,1942.58802756191
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.62446713,3.73997474,3.82154393,4.03360462,4.21154118,4.2173605,5.01337528,5.12351847,4.75429106,3.98597503,4.09903383,4.36874676,4.49248838,4.56525421,4.32603645,..
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.674,64.918,65.123,65.287,65.416,65.517,65.601,65.677,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,845.367240231973,718.833787096781,810.10870037444,1020.50033851394,1083.2688987175,1161.78341739977,1123.19258990684,1352.57814048911,1742.66799324117,1853.05122713319,1912.73809378187,1750.9977188915,1751.78249168214,2222.04819501897,2069.7671726925,2177.70125812262
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.77379847,11.90547657,11.4402895,10.05060768,12.17176056,11.36301994,11.30852318,10.9454546,9.04265118,9.68424225,10.89694214,10.16600227,13.53000164,11.65399933,10.49855042,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.911,60.893,60.877,69.399,69.294,69.168,69.061,69.021,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.6658536585366,78.1682926829268,78.6682926829268,79.119512195122,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,12710.2995795579,11981.4828218758,13642.9424537101,15211.5483770422,17121.6301633201,20167.0474902506,22609.7059431449,25078.4853957105,30832.0628072516,33296.9845439195,35363.9508228687,33826.9443301597,33645.7719545073,37518.4635305697,34822.4048404971,35674.095995632
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.85544205,4.32142305,4.05226278,4.63368225,4.60466433,4.8394208,5.16117191,5.16154528,6.89293242,7.04771852,7.46262026,8.1267519,8.3554945,8.95732689,9.43414211,9.88014412
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.321,71.782,72.227,72.678,73.132,73.437,73.63,74.422,76.748,77.105,77.117,77.249,74.212,74.981,77.623,78.033
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,3759.44959067104,4009.32022050863,4384.18796444738,4415.99923011071,4310.88963754863,5270.43236861018,5290.95006509706,6221.20618847799
Kosovo,XKX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2258780487805,76.3843414634146,76.5316341463415,76.6445609756098,76.7276829268293,76.8007804878049,76.8876829268293,77.0101707317073,79.6775853658537,79.9160731707317,80.1063658536585,81.969756097561,78.7609756097561,78.7365853658537,80.5878048780488,83.1878048780488
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,19296.3471698729,17374.2318664227,18512.7523035862,22690.655175144,27552.2827399787,36122.6142741227,42946.6374104066,45709.4132876371,27323.6890735517,29047.6536135703,32067.9623756889,31707.8737443551,25236.0755848941,34018.6342592913,39981.7691035833,34075.849012909
Kuwait,KWT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.20362997,3.18719625,3.12441754,2.76042604,2.35702467,2.013309,1.8213098,1.92673647,4.73096323,4.65326786,5.18862629,5.2627306,6.23488235,5.50187826,4.26875782,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.5585365853659,68.7073170731707,68.1560975609756,68.2560975609756,68.1536585365854,67.9560975609756,67.6951219512195,67.8951219512195,70.9512195121951,71.2,71.4,71.6,71.8,71.9,72.0487804878049,72.2487804878049
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,279.621738464365,308.41129550148,321.726775366804,380.505828812441,433.233873286,476.548193640077,543.113512472219,721.771577544361,1103.27489428412,1221.39046807082,1283.5203037417,1421.99927504102,1229.51766602907,1349.99730650542,1739.72018344174,2138.22210211478
Kyrgyz Republic,KGZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.41414976,4.27703238,4.59219551,5.82382107,6.20281315,7.45010662,8.3118391,6.93210649,6.41248226,6.18586349,5.01030922,4.25461817,4.94803715,5.35275412,4.92258883,..
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.317,58.887,59.302,59.643,60.08,60.688,61.074,61.694,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,318.749852236965,320.316005439568,313.350817148131,355.097216151461,409.296298284117,466.061506997741,579.391947440719,697.323013673925,2303.22156035363,2432.43059478511,2545.1075420815,2589.32081035237,2583.77730696131,2526.05105018529,2046.40440255621,2066.94979776957
Lao PDR,LAO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.27513599,4.29031658,3.69751263,4.47920704,3.5405724,3.33673191,2.93200922,3.12986231,2.36087489,2.52606821,2.24630046,2.60312223,2.05965185,2.74392009,2.01825476,..
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.3146341463415,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,72.9804878048781,74.2780487804878,75.6780487804878
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,3278.17896440803,3504.61829462397,4003.60935783538,4914.57992829302,6109.73265186817,7283.78738127622,9211.7374468148,13370.9789452508,13838.5266823272,15132.4958333982,17252.1710428626,17294.9751600969,17564.2321549354,20261.8887788916,20221.103686109,22710.2637544197
Latvia,LVA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.43338442,5.77004433,5.76281166,5.4793458,6.20221329,5.83247328,5.70438385,5.51350451,6.1332593,5.96542788,6.18867874,6.63697243,7.28520584,9.10995388,7.62168407,..
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.895,74.354,74.836,75.275,75.693,76.074,75.677,76.732,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,3986.83513941026,4009.55929751102,4290.85283803266,4437.71588507526,4600.68371412993,4602.19804637945,4635.2514117486,5125.25809960149,8089.012088155,8608.21084982387,9174.53666204759,8905.88005497437,5561.19166950397,4045.37391066234,3654.35845534878,3477.72489842684
Lebanon,LBN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.82951355,10.56254768,9.28233719,8.67109871,7.99923086,7.54867649,8.66057873,8.55984211,7.92386055,7.80396605,8.07092381,8.6936779,7.57650805,4.85634661,5.73500204,..
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.783,47.153,45.95,44.921,44.039,43.611,43.182,43.66,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,442.779545779081,412.677473676821,388.92334985135,583.270036200288,766.685820928242,861.381496414995,925.467485502842,861.188420899563,992.491840678465,1069.36673247542,1170.65569702819,1082.05706777516,918.582574704447,1066.58645143823,1030.12582947757,916.282976983803
Lesotho,LSO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.15633392,6.59075689,5.86441517,5.33754826,5.24658537,4.67452669,5.40532398,7.22251844,9.24263859,10.57478237,11.1686039,21.96986771,10.45941448,10.81370068,12.65127754,..
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.852,53.109,54.061,53.045,55.949,56.765,57.495,58.147,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,298.485340578945,300.463828598983,299.536445539621,239.779556677091,284.140223992458,287.487333441381,320.55808618515,374.211308104278,714.613063145659,699.269095727404,692.203127129794,658.164180770507,616.787867006715,667.96610514319,744.617175237387,799.194470229642
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.87913179,2.27906823,2.28035998,2.66176748,6.33815622,7.14322186,6.06891537,4.32794046,9.88514519,10.44921875,10.78197193,8.38325977,12.90504265,13.8384428,13.47386169,..
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.542,70.653,70.788,70.996,71.21,71.439,71.632,71.788,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7214.10040377084,6312.80030498965,3718.29434696755,4674.09943200321,5773.76333234281,8079.24957329001,10048.8480434289,11144.9448413435,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6026.51518708812
Libya,LBY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.31908512,3.92571616,4.73818302,3.97301245,3.38328195,2.51707149,2.29996443,2.41929626,6.17178679,4.67685318,4.86648417,5.54773426,7.10674047,6.21384287,4.65005827,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8268292682927,79.2756097560976,79.6365853658537,79.9609756097561,81.7707317073171,80.6682926829268,80.9487804878049,81.2951219512195,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.1219512195122,84.8414634146342
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,76087.911114202,75067.8001680043,79795.1785891101,90108.3673647008,100280.831356705,105295.057027611,114167.939211301,130492.595349517,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,201944.830335076,188055.003235348,206780.590353385
Liechtenstein,LIE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0195121951219,71.6585365853659,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.0560975609756,70.9,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,75.0292682926829,74.0365853658537,75.6439024390244,76.9878048780488
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14934.2702840428,16800.1510246099,19247.2315367967,19608.7943945553,20428.6478157394,23870.4594851722,25085.784063499,27786.0057829276
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.19950438,6.01339626,6.14446115,6.18627787,5.51149988,5.64800453,5.84418154,5.7643218,6.63746262,6.4444623,6.53038597,6.98445415,7.47439718,7.75970221,7.24335003,7.29381466
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.8731707317073,77.8243902439025,77.9658536585366,77.7268292682927,79.1219512195122,79.4317073170732,79.2878048780488,79.3829268292683,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,82.9463414634147,83.3585365853659
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,133230.619178899
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.92533875,6.38193941,6.76099968,6.96221447,7.2793355,7.12328196,6.6364212,6.15803099,5.07103872,5.13535357,5.27988529,5.46495819,5.76488066,5.66065645,5.55154753,5.78284121
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1829268292683,80.5878048780488,80.9463414634146,81.0439024390244,80.9926829268293,81.3414634146341,81.7292682926829,81.7292682926829,83.2756097560976,83.5268292682927,83.6780487804878,83.9292682926829,84.1292682926829,83.7292682926829,83.0804878048781,83.1804878048781
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15731.4081633771,15810.7227666562,16814.9926424134,18589.8998330534,23407.1993692194,25681.2167315221,29813.7877167933,35400.2334659409,68911.6755919628,77570.9876166977,83588.2875009014,81882.6964523869,36883.6652578543,44884.8961602393,36806.891255461,67216.3631112124
"Macao SAR, China",MAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.974,58.674,59.17,59.693,60.168,60.664,61.14,61.533,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,483.469463351195,503.51453347296,508.718427705591
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.99177623,4.11513853,4.92547655,5.00276566,5.25090027,5.21557808,5.07203865,4.60865784,5.33248854,4.80225945,4.22160387,3.10129309,3.72316122,3.5045228,3.25023246,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.17,47.205,48.176,49.601,51.073,52.469,53.652,54.687,63.163,63.914,64.464,64.995,65.216,64.782,66.037,67.353
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,450.506105510719,495.769683367165,533.202567189331,580.889139762475,602.507478176106,617.446994451007,604.269740360317,633.214767978695
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.35247517,2.06040049,2.69725966,3.32019806,4.07199907,4.30046511,4.91223288,5.44258356,7.72703791,7.58438921,6.88249922,6.37021732,7.17979383,7.62815809,6.50023508,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.732,73.08,73.469,73.727,74.027,74.37,74.697,74.961,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1037480772,11754.5678336248,11386.0395636528
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.51463366,2.6753974,2.66876554,2.92417073,2.86016941,2.78692698,3.10897732,3.07041144,3.70085335,3.71472311,3.75944281,3.83991051,4.08254337,4.37382412,3.90591931,..
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.892,71.659,72.36,73.263,73.008,74.785,75.256,75.711,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2213.81235053178,3033.93234507036,3076.07007160101,3548.5767011056,4070.2609459446,3796.51546524644,5018.94335409159,5758.10286933053,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0191492983,12587.6126038651
